Timestamp,Señal con ruido,Señal filtrada
2025-11-13T16:44:28.476Z,-0.3944999873638153,-0.4869999885559082
2025-11-13T16:44:28.480Z,-0.3813000023365021,-0.4812000095844269
2025-11-13T16:44:28.488Z,-0.38769999146461487,-0.47999998927116394
2025-11-13T16:44:28.508Z,-0.41260001063346863,-0.4830999970436096
2025-11-13T16:44:28.508Z,-0.451200008392334,-0.4893999993801117
2025-11-13T16:44:28.508Z,-0.4975999891757965,-0.4973999857902527
2025-11-13T16:44:28.508Z,-0.5435000061988831,-0.5054000020027161
2025-11-13T16:44:28.513Z,-0.5820000171661377,-0.5115000009536743
2025-11-13T16:44:28.517Z,-0.6064000129699707,-0.51419997215271
2025-11-13T16:44:28.523Z,-0.6122999787330627,-0.512499988079071
2025-11-13T16:44:28.526Z,-0.5985999703407288,-0.5059999823570251
2025-11-13T16:44:28.533Z,-0.5659000277519226,-0.4950999915599823
2025-11-13T16:44:28.538Z,-0.5189999938011169,-0.48089998960494995
2025-11-13T16:44:28.541Z,-0.46480000019073486,-0.46480000019073486
2025-11-13T16:44:28.545Z,-0.41019999980926514,-0.44859999418258667
2025-11-13T16:44:28.556Z,-0.36329999566078186,-0.4341000020503998
2025-11-13T16:44:28.558Z,-0.33059999346733093,-0.42289999127388
2025-11-13T16:44:28.562Z,-0.3158999979496002,-0.41589999198913574
2025-11-13T16:44:28.566Z,-0.3212999999523163,-0.41359999775886536
2025-11-13T16:44:28.571Z,-0.34470000863075256,-0.4156000018119812
2025-11-13T16:44:28.578Z,-0.38280001282691956,-0.42080000042915344
2025-11-13T16:44:28.582Z,-0.427700012922287,-0.4277999997138977
2025-11-13T16:44:28.591Z,-0.47269999980926514,-0.43459999561309814
2025-11-13T16:44:28.593Z,-0.5102999806404114,-0.43970000743865967
2025-11-13T16:44:28.595Z,-0.5336999893188477,-0.44130000472068787
2025-11-13T16:44:28.604Z,-0.5386000275611877,-0.43849998712539673
2025-11-13T16:44:28.607Z,-0.5234000086784363,-0.4309000074863434
2025-11-13T16:44:28.611Z,-0.48969998955726624,-0.4189999997615814
2025-11-13T16:44:28.624Z,-0.44190001487731934,-0.40369999408721924
2025-11-13T16:44:28.624Z,-0.3862000107765198,-0.3865000009536743
2025-11-13T16:44:28.627Z,-0.3310999870300293,-0.3691999912261963
2025-11-13T16:44:28.632Z,-0.2831999957561493,-0.35370001196861267
2025-11-13T16:44:28.637Z,-0.24899999797344208,-0.34139999747276306
2025-11-13T16:44:28.641Z,-0.23340000212192535,-0.33340001106262207
2025-11-13T16:44:28.648Z,-0.2378000020980835,-0.33009999990463257
2025-11-13T16:44:28.654Z,-0.26030001044273376,-0.3310999870300293
2025-11-13T16:44:28.657Z,-0.2969000041484833,-0.3352999985218048
2025-11-13T16:44:28.660Z,-0.34130001068115234,-0.34139999747276306
2025-11-13T16:44:28.670Z,-0.385699987411499,-0.3474000096321106
2025-11-13T16:44:28.672Z,-0.42239999771118164,-0.351500004529953
2025-11-13T16:44:28.677Z,-0.4447999894618988,-0.352400004863739
2025-11-13T16:44:28.681Z,-0.4487000107765198,-0.34880000352859497
2025-11-13T16:44:28.691Z,-0.43309998512268066,-0.34060001373291016
2025-11-13T16:44:28.694Z,-0.3984000086784363,-0.3280999958515167
2025-11-13T16:44:28.697Z,-0.350600004196167,-0.31220000982284546
2025-11-13T16:44:28.702Z,-0.29440000653266907,-0.2944999933242798
2025-11-13T16:44:28.709Z,-0.23829999566078186,-0.2768000066280365
2025-11-13T16:44:28.713Z,-0.19040000438690186,-0.26100000739097595
2025-11-13T16:44:28.718Z,-0.15620000660419464,-0.2484000027179718
2025-11-13T16:44:28.722Z,-0.14010000228881836,-0.2402999997138977
2025-11-13T16:44:28.729Z,-0.1445000022649765,-0.23680000007152557
2025-11-13T16:44:28.732Z,-0.16699999570846558,-0.23770000040531158
2025-11-13T16:44:28.738Z,-0.20360000431537628,-0.2418999969959259
2025-11-13T16:44:28.742Z,-0.24799999594688416,-0.24799999594688416
2025-11-13T16:44:28.746Z,-0.29249998927116394,-0.2540999948978424
2025-11-13T16:44:28.757Z,-0.32910001277923584,-0.25850000977516174
2025-11-13T16:44:28.758Z,-0.3521000146865845,-0.2596000134944916
2025-11-13T16:44:28.762Z,-0.3564000129699707,-0.2563999891281128
2025-11-13T16:44:28.767Z,-0.3407999873161316,-0.2485000044107437
2025-11-13T16:44:28.771Z,-0.30709999799728394,-0.23639999330043793
2025-11-13T16:44:28.775Z,-0.25929999351501465,-0.22100000083446503
2025-11-13T16:44:28.783Z,-0.20360000431537628,-0.2037999927997589
2025-11-13T16:44:28.791Z,-0.14839999377727509,-0.1868000030517578
2025-11-13T16:44:28.793Z,-0.10109999775886536,-0.17149999737739563
2025-11-13T16:44:28.796Z,-0.0674000009894371,-0.15970000624656677
2025-11-13T16:44:28.800Z,-0.05220000073313713,-0.15230000019073486
2025-11-13T16:44:28.808Z,-0.057100001722574234,-0.14970000088214874
2025-11-13T16:44:28.812Z,-0.08110000193119049,-0.15139999985694885
2025-11-13T16:44:28.816Z,-0.11869999766349792,-0.1565999984741211
2025-11-13T16:44:28.824Z,-0.16359999775886536,-0.16369999945163727
2025-11-13T16:44:28.828Z,-0.20900000631809235,-0.17090000212192535
2025-11-13T16:44:28.833Z,-0.24709999561309814,-0.17630000412464142
2025-11-13T16:44:28.840Z,-0.2709999978542328,-0.1785999983549118
2025-11-13T16:44:28.842Z,-0.27639999985694885,-0.17659999430179596
2025-11-13T16:44:28.845Z,-0.2621999979019165,-0.17000000178813934
2025-11-13T16:44:28.853Z,-0.23000000417232513,-0.15919999778270721
2025-11-13T16:44:28.857Z,-0.18359999358654022,-0.1451999992132187
2025-11-13T16:44:28.861Z,-0.12939999997615814,-0.12950000166893005
2025-11-13T16:44:28.874Z,-0.07569999992847443,-0.11389999836683273
2025-11-13T16:44:28.874Z,-0.02979999966919422,-0.10019999742507935
2025-11-13T16:44:28.877Z,0.002400000113993883,-0.09000000357627869
2025-11-13T16:44:28.881Z,0.015599999576807022,-0.08420000225305557
2025-11-13T16:44:28.887Z,0.00930000003427267,-0.08320000022649765
2025-11-13T16:44:28.890Z,-0.016100000590085983,-0.08669999986886978
2025-11-13T16:44:28.898Z,-0.05570000037550926,-0.09369999915361404
2025-11-13T16:44:28.902Z,-0.10249999910593033,-0.10260000079870224
2025-11-13T16:44:28.910Z,-0.14990000426769257,-0.11159999668598175
2025-11-13T16:44:28.912Z,-0.18950000405311584,-0.11890000104904175
2025-11-13T16:44:28.918Z,-0.21529999375343323,-0.12309999763965607
2025-11-13T16:44:28.922Z,-0.22310000658035278,-0.12309999763965607
2025-11-13T16:44:28.927Z,-0.21089999377727509,-0.1185000017285347
2025-11-13T16:44:28.931Z,-0.18019999563694,-0.10970000177621841
2025-11-13T16:44:28.940Z,-0.13619999587535858,-0.09780000150203705
2025-11-13T16:44:28.943Z,-0.08399999886751175,-0.08420000225305557
2025-11-13T16:44:28.947Z,-0.03269999846816063,-0.07069999724626541
2025-11-13T16:44:28.951Z,0.01119999960064888,-0.05920000001788139
2025-11-13T16:44:28.956Z,0.04100000113248825,-0.05119999870657921
2025-11-13T16:44:28.964Z,0.05220000073313713,-0.04769999906420708
2025-11-13T16:44:28.967Z,0.04349999874830246,-0.04899999871850014
2025-11-13T16:44:28.975Z,0.015599999576807022,-0.05490000173449516
2025-11-13T16:44:28.977Z,-0.02590000070631504,-0.06419999897480011
2025-11-13T16:44:28.980Z,-0.07569999992847443,-0.0754999965429306
2025-11-13T16:44:28.988Z,-0.125,-0.0869000032544136
2025-11-13T16:44:28.992Z,-0.16750000417232513,-0.09669999778270721
2025-11-13T16:44:28.997Z,-0.19580000638961792,-0.10339999943971634
2025-11-13T16:44:29.007Z,-0.2061000019311905,-0.10599999874830246
2025-11-13T16:44:29.009Z,-0.19629999995231628,-0.10400000214576721
2025-11-13T16:44:29.012Z,-0.16850000619888306,-0.09780000150203705
2025-11-13T16:44:29.016Z,-0.12700000405311584,-0.08860000222921371
2025-11-13T16:44:29.021Z,-0.07760000228881836,-0.07769999653100967
2025-11-13T16:44:29.025Z,-0.02879999950528145,-0.06700000166893005
2025-11-13T16:44:29.033Z,0.012199999764561653,-0.05829999968409538
2025-11-13T16:44:29.041Z,0.03909999877214432,-0.053199999034404755
2025-11-13T16:44:29.041Z,0.04740000143647194,-0.05249999836087227
2025-11-13T16:44:29.045Z,0.035599999129772186,-0.056699998676776886
2025-11-13T16:44:29.054Z,0.005400000140070915,-0.06549999862909317
2025-11-13T16:44:29.057Z,-0.03959999978542328,-0.07769999653100967
2025-11-13T16:44:29.062Z,-0.09179999679327011,-0.09200000017881393
2025-11-13T16:44:29.074Z,-0.1445000022649765,-0.10639999806880951
2025-11-13T16:44:29.074Z,-0.1898999959230423,-0.11909999698400497
2025-11-13T16:44:29.078Z,-0.22120000422000885,-0.12880000472068787
2025-11-13T16:44:29.082Z,-0.23440000414848328,-0.13420000672340393
2025-11-13T16:44:29.087Z,-0.22750000655651093,-0.13510000705718994
2025-11-13T16:44:29.094Z,-0.20260000228881836,-0.13189999759197235
2025-11-13T16:44:29.101Z,-0.16359999775886536,-0.12540000677108765
2025-11-13T16:44:29.104Z,-0.11720000207424164,-0.11729999631643295
2025-11-13T16:44:29.107Z,-0.07129999995231628,-0.10939999669790268
2025-11-13T16:44:29.111Z,-0.03269999846816063,-0.10329999774694443
2025-11-13T16:44:29.115Z,-0.008299999870359898,-0.1006999984383583
2025-11-13T16:44:29.126Z,-0.002400000113993883,-0.10260000079870224
2025-11-13T16:44:29.128Z,-0.017100000753998756,-0.10920000076293945
2025-11-13T16:44:29.132Z,-0.049800001084804535,-0.12030000239610672
2025-11-13T16:44:29.137Z,-0.09669999778270721,-0.1348000019788742
2025-11-13T16:44:29.139Z,-0.15139999985694885,-0.15119999647140503
2025-11-13T16:44:29.148Z,-0.2061000019311905,-0.16769999265670776
2025-11-13T16:44:29.155Z,-0.25290000438690186,-0.18250000476837158
2025-11-13T16:44:29.157Z,-0.28610000014305115,-0.1940000057220459
2025-11-13T16:44:29.160Z,-0.3012999892234802,-0.2012999951839447
2025-11-13T16:44:29.174Z,-0.2964000105857849,-0.20399999618530273
2025-11-13T16:44:29.174Z,-0.2728999853134155,-0.20239999890327454
2025-11-13T16:44:29.178Z,-0.23579999804496765,-0.19760000705718994
2025-11-13T16:44:29.180Z,-0.19089999794960022,-0.19099999964237213
2025-11-13T16:44:29.189Z,-0.14650000631809235,-0.18449999392032623
2025-11-13T16:44:29.193Z,-0.10939999669790268,-0.17990000545978546
2025-11-13T16:44:29.197Z,-0.08640000224113464,-0.1785999983549118
2025-11-13T16:44:29.205Z,-0.08150000125169754,-0.18170000612735748
2025-11-13T16:44:29.205Z,-0.09719999879598618,-0.18950000405311584
2025-11-13T16:44:29.213Z,-0.13089999556541443,-0.20180000364780426
2025-11-13T16:44:29.217Z,-0.17919999361038208,-0.21729999780654907
2025-11-13T16:44:29.226Z,-0.23489999771118164,-0.23469999432563782
2025-11-13T16:44:29.226Z,-0.2904999852180481,-0.25220000743865967
2025-11-13T16:44:29.230Z,-0.3384000062942505,-0.2678000032901764
2025-11-13T16:44:29.240Z,-0.3725999891757965,-0.2802000045776367
2025-11-13T16:44:29.242Z,-0.3882000148296356,-0.2881999909877777
2025-11-13T16:44:29.246Z,-0.3837999999523163,-0.29159998893737793
2025-11-13T16:44:29.250Z,-0.361299991607666,-0.2906000018119812
2025-11-13T16:44:29.260Z,-0.3246999979019165,-0.28630000352859497
2025-11-13T16:44:29.262Z,-0.28029999136924744,-0.28029999136924744
2025-11-13T16:44:29.273Z,-0.23579999804496765,-0.2741999924182892
2025-11-13T16:44:29.275Z,-0.19920000433921814,-0.27000001072883606
2025-11-13T16:44:29.275Z,-0.17679999768733978,-0.26910001039505005
2025-11-13T16:44:29.283Z,-0.17239999771118164,-0.27250000834465027
2025-11-13T16:44:29.288Z,-0.18850000202655792,-0.28049999475479126
2025-11-13T16:44:29.291Z,-0.22220000624656677,-0.2930000126361847
2025-11-13T16:44:29.307Z,-0.2705000042915344,-0.30869999527931213
2025-11-13T16:44:29.307Z,-0.326200008392334,-0.326200008392334
2025-11-13T16:44:29.309Z,-0.38179999589920044,-0.34360000491142273
2025-11-13T16:44:29.312Z,-0.4302000105381012,-0.35929998755455017
2025-11-13T16:44:29.316Z,-0.46389999985694885,-0.3716000020503998
2025-11-13T16:44:29.327Z,-0.4794999957084656,-0.37950000166893005
2025-11-13T16:44:29.329Z,-0.47510001063346863,-0.38280001282691956
2025-11-13T16:44:29.332Z,-0.45210000872612,-0.3815999925136566
2025-11-13T16:44:29.342Z,-0.4154999852180481,-0.37709999084472656
2025-11-13T16:44:29.342Z,-0.37059998512268066,-0.3707999885082245
2025-11-13T16:44:29.348Z,-0.326200008392334,-0.3643999993801117
2025-11-13T16:44:29.354Z,-0.2890999913215637,-0.3598000109195709
2025-11-13T16:44:29.356Z,-0.2660999894142151,-0.35839998722076416
2025-11-13T16:44:29.361Z,-0.2612000107765198,-0.3614000082015991
2025-11-13T16:44:29.374Z,-0.2768999934196472,-0.36899998784065247
2025-11-13T16:44:29.374Z,-0.3100999891757965,-0.3808000087738037
2025-11-13T16:44:29.377Z,-0.3578999936580658,-0.3959999978542328
2025-11-13T16:44:29.381Z,-0.413100004196167,-0.41290000081062317
2025-11-13T16:44:29.387Z,-0.46779999136924744,-0.42969998717308044
2025-11-13T16:44:29.394Z,-0.5151000022888184,-0.4447000026702881
2025-11-13T16:44:29.397Z,-0.548799991607666,-0.4562999904155731
2025-11-13T16:44:29.408Z,-0.5634999871253967,-0.4634999930858612
2025-11-13T16:44:29.408Z,-0.5580999851226807,-0.4659999907016754
2025-11-13T16:44:29.410Z,-0.5346999764442444,-0.4641000032424927
2025-11-13T16:44:29.418Z,-0.49709999561309814,-0.45879998803138733
2025-11-13T16:44:29.422Z,-0.45170000195503235,-0.45159998536109924
2025-11-13T16:44:29.426Z,-0.40619999170303345,-0.44440001249313354
2025-11-13T16:44:29.430Z,-0.36820000410079956,-0.4388999938964844
2025-11-13T16:44:29.441Z,-0.3441999852657318,-0.436599999666214
2025-11-13T16:44:29.443Z,-0.33889999985694885,-0.43860000371932983
2025-11-13T16:44:29.447Z,-0.3529999852180481,-0.44530001282691956
2025-11-13T16:44:29.451Z,-0.38530001044273376,-0.4562000036239624
2025-11-13T16:44:29.456Z,-0.43209999799728394,-0.47029998898506165
2025-11-13T16:44:29.463Z,-0.486299991607666,-0.4862000048160553
2025-11-13T16:44:29.467Z,-0.5400000214576721,-0.5019999742507935
2025-11-13T16:44:29.476Z,-0.5863999724388123,-0.5159000158309937
2025-11-13T16:44:29.476Z,-0.6187000274658203,-0.5264000296592712
2025-11-13T16:44:29.484Z,-0.6323000192642212,-0.5325000286102295
2025-11-13T16:44:29.488Z,-0.6265000104904175,-0.5339000225067139
2025-11-13T16:44:29.492Z,-0.6015999913215637,-0.5307999849319458
2025-11-13T16:44:29.496Z,-0.5625,-0.524399995803833
2025-11-13T16:44:29.507Z,-0.5160999894142151,-0.5160999894142151
2025-11-13T16:44:29.508Z,-0.4691999852657318,-0.5077000260353088
2025-11-13T16:44:29.512Z,-0.4302000105381012,-0.5009999871253967
2025-11-13T16:44:29.516Z,-0.40529999136924744,-0.4975999891757965
2025-11-13T16:44:29.520Z,-0.3984000086784363,-0.4984000027179718
2025-11-13T16:44:29.525Z,-0.4115999937057495,-0.5037999749183655
2025-11-13T16:44:29.533Z,-0.44290000200271606,-0.5134999752044678
2025-11-13T16:44:29.542Z,-0.48829999566078186,-0.5264999866485596
2025-11-13T16:44:29.542Z,-0.5410000085830688,-0.541100025177002
2025-11-13T16:44:29.545Z,-0.5936999917030334,-0.5557000041007996
2025-11-13T16:44:29.555Z,-0.63919997215271,-0.5684000253677368
2025-11-13T16:44:29.558Z,-0.6699000000953674,-0.5777000188827515
2025-11-13T16:44:29.562Z,-0.6826000213623047,-0.5825999975204468
2025-11-13T16:44:29.566Z,-0.6753000020980835,-0.5827000141143799
2025-11-13T16:44:29.570Z,-0.6488999724388123,-0.5784000158309937
2025-11-13T16:44:29.578Z,-0.6089000105857849,-0.5708000063896179
2025-11-13T16:44:29.582Z,-0.5609999895095825,-0.5612000226974487
2025-11-13T16:44:29.591Z,-0.5131999850273132,-0.5515999794006348
2025-11-13T16:44:29.591Z,-0.4731000065803528,-0.5436999797821045
2025-11-13T16:44:29.598Z,-0.44679999351501465,-0.5390999913215637
2025-11-13T16:44:29.604Z,-0.4390000104904175,-0.5386999845504761
2025-11-13T16:44:29.606Z,-0.4507000148296356,-0.542900025844574
2025-11-13T16:44:29.610Z,-0.48100000619888306,-0.5515000224113464
2025-11-13T16:44:29.624Z,-0.5249000191688538,-0.5631999969482422
2025-11-13T16:44:29.624Z,-0.57669997215271,-0.57669997215271
2025-11-13T16:44:29.627Z,-0.6284000277519226,-0.5902000069618225
2025-11-13T16:44:29.631Z,-0.6723999977111816,-0.6018000245094299
2025-11-13T16:44:29.635Z,-0.7020999789237976,-0.6100000143051147
2025-11-13T16:44:29.645Z,-0.7139000296592712,-0.6137999892234802
2025-11-13T16:44:29.648Z,-0.7050999999046326,-0.6129000186920166
2025-11-13T16:44:29.651Z,-0.6782000064849854,-0.6075999736785889
2025-11-13T16:44:29.655Z,-0.6371999979019165,-0.5989000201225281
2025-11-13T16:44:29.660Z,-0.5884000062942505,-0.5884000062942505
2025-11-13T16:44:29.668Z,-0.5396000146865845,-0.5777999758720398
2025-11-13T16:44:29.677Z,-0.4984999895095825,-0.5690000057220459
2025-11-13T16:44:29.677Z,-0.47119998931884766,-0.5633999705314636
2025-11-13T16:44:29.680Z,-0.46239998936653137,-0.5622000098228455
2025-11-13T16:44:29.688Z,-0.4731000065803528,-0.565500020980835
2025-11-13T16:44:29.693Z,-0.5023999810218811,-0.573199987411499
2025-11-13T16:44:29.697Z,-0.5458999872207642,-0.5841000080108643
2025-11-13T16:44:29.705Z,-0.5967000126838684,-0.5968000292778015
2025-11-13T16:44:29.705Z,-0.6474999785423279,-0.609499990940094
2025-11-13T16:44:29.713Z,-0.6909000277519226,-0.6202999949455261
2025-11-13T16:44:29.717Z,-0.7202000021934509,-0.6276999711990356
2025-11-13T16:44:29.722Z,-0.7304999828338623,-0.6308000087738037
2025-11-13T16:44:29.725Z,-0.7217000126838684,-0.6291999816894531
2025-11-13T16:44:29.733Z,-0.6937999725341797,-0.6230999827384949
2025-11-13T16:44:29.744Z,-0.6518999934196472,-0.6137999892234802
2025-11-13T16:44:29.744Z,-0.6025000214576721,-0.6025000214576721
2025-11-13T16:44:29.746Z,-0.5532000064849854,-0.5913000106811523
2025-11-13T16:44:29.750Z,-0.5112000107765198,-0.5817999839782715
2025-11-13T16:44:29.758Z,-0.48339998722076416,-0.5756000280380249
2025-11-13T16:44:29.762Z,-0.47360000014305115,-0.5737000107765198
2025-11-13T16:44:29.767Z,-0.4844000041484833,-0.5764999985694885
2025-11-13T16:44:29.775Z,-0.5127000212669373,-0.5835999846458435
2025-11-13T16:44:29.778Z,-0.5557000041007996,-0.5939000248908997
2025-11-13T16:44:29.783Z,-0.6060000061988831,-0.6061000227928162
2025-11-13T16:44:29.791Z,-0.6561999917030334,-0.6182000041007996
2025-11-13T16:44:29.791Z,-0.6991999745368958,-0.6284999847412109
2025-11-13T16:44:29.795Z,-0.7279999852180481,-0.6355000138282776
2025-11-13T16:44:29.804Z,-0.7378000020980835,-0.6381000280380249
2025-11-13T16:44:29.807Z,-0.7285000085830688,-0.6359999775886536
2025-11-13T16:44:29.811Z,-0.7002000212669373,-0.6294999718666077
2025-11-13T16:44:29.816Z,-0.6577000021934509,-0.619700014591217
2025-11-13T16:44:29.826Z,-0.6079000234603882,-0.6080999970436096
2025-11-13T16:44:29.828Z,-0.5580999851226807,-0.5964000225067139
2025-11-13T16:44:29.832Z,-0.5160999894142151,-0.5866000056266785
2025-11-13T16:44:29.837Z,-0.4878000020980835,-0.5799999833106995
2025-11-13T16:44:29.840Z,-0.4779999852180481,-0.5777000188827515
2025-11-13T16:44:29.848Z,-0.4878000020980835,-0.5802000164985657
2025-11-13T16:44:29.859Z,-0.5160999894142151,-0.586899995803833
2025-11-13T16:44:29.859Z,-0.5586000084877014,-0.5968999862670898
2025-11-13T16:44:29.862Z,-0.6089000105857849,-0.6087999939918518
2025-11-13T16:44:29.871Z,-0.6586999893188477,-0.6205999851226807
2025-11-13T16:44:29.873Z,-0.701200008392334,-0.6305999755859375
2025-11-13T16:44:29.877Z,-0.7294999957084656,-0.6373000144958496
2025-11-13T16:44:29.881Z,-0.7397000193595886,-0.6395999789237976
2025-11-13T16:44:29.892Z,-0.7294999957084656,-0.6371999979019165
2025-11-13T16:44:29.894Z,-0.701200008392334,-0.6305000185966492
2025-11-13T16:44:29.897Z,-0.6586999893188477,-0.6205000281333923
2025-11-13T16:44:29.903Z,-0.6083999872207642,-0.6086000204086304
2025-11-13T16:44:29.905Z,-0.5586000084877014,-0.5968000292778015
2025-11-13T16:44:29.910Z,-0.5160999894142151,-0.5867000222206116
2025-11-13T16:44:29.918Z,-0.4878000020980835,-0.5799000263214111
2025-11-13T16:44:29.926Z,-0.47749999165534973,-0.5774999856948853
2025-11-13T16:44:29.926Z,-0.48730000853538513,-0.579800009727478
2025-11-13T16:44:29.930Z,-0.5156000256538391,-0.5863000154495239
2025-11-13T16:44:29.938Z,-0.5580999851226807,-0.5961999893188477
2025-11-13T16:44:29.942Z,-0.6079000234603882,-0.6078000068664551
2025-11-13T16:44:29.946Z,-0.6577000021934509,-0.6194999814033508
2025-11-13T16:44:29.959Z,-0.7002000212669373,-0.6292999982833862
2025-11-13T16:44:29.959Z,-0.7279999852180481,-0.6359000205993652
2025-11-13T16:44:29.963Z,-0.7378000020980835,-0.6380000114440918
2025-11-13T16:44:29.967Z,-0.7279999852180481,-0.6355000138282776
2025-11-13T16:44:29.978Z,-0.6991999745368958,-0.6287000179290771
2025-11-13T16:44:29.978Z,-0.6567000150680542,-0.6184999942779541
2025-11-13T16:44:29.983Z,-0.6064000129699707,-0.6065000295639038
2025-11-13T16:44:29.988Z,-0.5562000274658203,-0.5946000218391418
2025-11-13T16:44:29.991Z,-0.513700008392334,-0.5843999981880188
2025-11-13T16:44:29.996Z,-0.48539999127388,-0.5774999856948853
2025-11-13T16:44:30.006Z,-0.47510001063346863,-0.574999988079071
2025-11-13T16:44:30.009Z,-0.48489999771118164,-0.5771999955177307
2025-11-13T16:44:30.012Z,-0.5131999850273132,-0.5837000012397766
2025-11-13T16:44:30.016Z,-0.5551999807357788,-0.5934000015258789
2025-11-13T16:44:30.026Z,-0.6050000190734863,-0.6050000190734863
2025-11-13T16:44:30.029Z,-0.6547999978065491,-0.616599977016449
2025-11-13T16:44:30.033Z,-0.6973000168800354,-0.6263999938964844
2025-11-13T16:44:30.037Z,-0.7250999808311462,-0.6327999830245972
2025-11-13T16:44:30.041Z,-0.7348999977111816,-0.6348999738693237
2025-11-13T16:44:30.045Z,-0.7246000170707703,-0.6323999762535095
2025-11-13T16:44:30.059Z,-0.6963000297546387,-0.6254000067710876
2025-11-13T16:44:30.059Z,-0.6532999873161316,-0.6151999831199646
2025-11-13T16:44:30.062Z,-0.6029999852180481,-0.6031000018119812
2025-11-13T16:44:30.066Z,-0.5526999831199646,-0.5910999774932861
2025-11-13T16:44:30.073Z,-0.5102999806404114,-0.5807999968528748
2025-11-13T16:44:30.078Z,-0.4814000129699707,-0.5738999843597412
2025-11-13T16:44:30.082Z,-0.4717000126838684,-0.5713000297546387
2025-11-13T16:44:30.092Z,-0.48100000619888306,-0.5734000205993652
2025-11-13T16:44:30.092Z,-0.5092999935150146,-0.579800009727478
2025-11-13T16:44:30.098Z,-0.5512999892234802,-0.5896000266075134
2025-11-13T16:44:30.105Z,-0.6011000275611877,-0.6011000275611877
2025-11-13T16:44:30.108Z,-0.6509000062942505,-0.6126000285148621
2025-11-13T16:44:30.111Z,-0.6929000020027161,-0.6223999857902527
2025-11-13T16:44:30.118Z,-0.7211999893188477,-0.6287999749183655
2025-11-13T16:44:30.123Z,-0.7310000061988831,-0.6308000087738037
2025-11-13T16:44:30.127Z,-0.7207000255584717,-0.6281999945640564
2025-11-13T16:44:30.131Z,-0.6919000148773193,-0.6212000250816345
2025-11-13T16:44:30.141Z,-0.6488999724388123,-0.6108999848365784
2025-11-13T16:44:30.143Z,-0.5985999703407288,-0.598800003528595
2025-11-13T16:44:30.147Z,-0.54830002784729,-0.5867000222206116
2025-11-13T16:44:30.151Z,-0.5059000253677368,-0.5763999819755554
2025-11-13T16:44:30.161Z,-0.4771000146865845,-0.5694000124931335
2025-11-13T16:44:30.163Z,-0.4668000042438507,-0.5666999816894531
2025-11-13T16:44:30.168Z,-0.4765999913215637,-0.5687000155448914
2025-11-13T16:44:30.180Z,-0.5044000148773193,-0.5751000046730042
2025-11-13T16:44:30.180Z,-0.5464000105857849,-0.5848000049591064
2025-11-13T16:44:30.180Z,-0.5961999893188477,-0.5963000059127808
2025-11-13T16:44:30.188Z,-0.6460000276565552,-0.6078000068664551
2025-11-13T16:44:30.192Z,-0.6880000233650208,-0.6175000071525574
