Timestamp,Señal con ruido,S2,Señal filtrada,S4
2025-12-02T13:04:19.125Z,-0.33889999985694885,-0.29919999837875366,-0.0357000008225441,-0.0357000008225441
2025-12-02T13:04:19.138Z,-0.34700000286102295,-0.28610000014305115,-0.054499998688697815,-0.054499998688697815
2025-12-02T13:04:19.145Z,-0.3111000061035156,-0.23270000517368317,-0.0689999982714653,-0.0689999982714653
2025-12-02T13:04:19.157Z,-0.2378000020980835,-0.14659999310970306,-0.07919999957084656,-0.07919999957084656
2025-12-02T13:04:19.171Z,-0.13830000162124634,-0.039900001138448715,-0.08510000258684158,-0.08510000258684158
2025-12-02T13:04:19.178Z,-0.027400000020861626,0.07240000367164612,-0.08699999749660492,-0.08699999749660492
2025-12-02T13:04:19.190Z,0.07959999889135361,0.1745000034570694,-0.08510000258684158,-0.08510000258684158
2025-12-02T13:04:19.203Z,0.16769999265670776,0.25209999084472656,-0.0794999971985817,-0.0794999971985817
2025-12-02T13:04:19.211Z,0.22550000250339508,0.29429998993873596,-0.0706000030040741,-0.0706000030040741
2025-12-02T13:04:19.223Z,0.24609999358654022,0.29510000348091125,-0.05869999900460243,-0.05869999900460243
2025-12-02T13:04:19.236Z,0.2282000035047531,0.25440001487731934,-0.04390000179409981,-0.04390000179409981
2025-12-02T13:04:19.244Z,0.1761000007390976,0.17790000140666962,-0.026900000870227814,-0.026900000870227814
2025-12-02T13:04:19.256Z,0.09920000284910202,0.07649999856948853,-0.008200000040233135,-0.008200000040233135
2025-12-02T13:04:19.268Z,0.009999999776482582,-0.0357000008225441,0.011599999852478504,0.011599999852478504
2025-12-02T13:04:19.276Z,-0.07680000364780426,-0.1429000049829483,0.03150000050663948,0.03150000050663948
2025-12-02T13:04:19.289Z,-0.147599995136261,-0.23000000417232513,0.05050000175833702,0.05050000175833702
2025-12-02T13:04:19.302Z,-0.19099999964237213,-0.2847999930381775,0.0674000009894371,0.0674000009894371
2025-12-02T13:04:19.309Z,-0.20010000467300415,-0.2994999885559082,0.08110000193119049,0.08110000193119049
2025-12-02T13:04:19.321Z,-0.17309999465942383,-0.2721000015735626,0.09049999713897705,0.09049999713897705
2025-12-02T13:04:19.334Z,-0.11389999836683273,-0.20659999549388885,0.09470000118017197,0.09470000118017197
2025-12-02T13:04:19.346Z,-0.031300000846385956,-0.11190000176429749,0.0934000015258789,0.0934000015258789
2025-12-02T13:04:19.354Z,0.062199998646974564,-0.001500000013038516,0.08630000054836273,0.08630000054836273
2025-12-02T13:04:19.367Z,0.15209999680519104,0.10909999907016754,0.07349999994039536,0.07349999994039536
2025-12-02T13:04:19.379Z,0.22390000522136688,0.20430000126361847,0.05550000071525574,0.05550000071525574
2025-12-02T13:04:19.387Z,0.3199999928474426,0.27079999446868896,0.08760000020265579,0.08760000020265579
2025-12-02T13:04:19.399Z,0.5910000205039978,0.2992999851703644,0.3246999979019165,0.3246999979019165
2025-12-02T13:04:19.412Z,0.802299976348877,0.2856999933719635,0.5178999900817871,0.5178999900817871
2025-12-02T13:04:19.420Z,0.9419999718666077,0.23190000653266907,0.6636000275611877,0.6636000275611877
2025-12-02T13:04:19.432Z,1.0061999559402466,0.14560000598430634,0.7634000182151794,0.7634000182151794
2025-12-02T13:04:19.444Z,0.9976999759674072,0.03880000114440918,0.8205999732017517,0.8205999732017517
2025-12-02T13:04:19.452Z,0.925599992275238,-0.07349999994039536,0.8396000266075134,0.8396000266075134
2025-12-02T13:04:19.466Z,0.8033000230789185,-0.17550000548362732,0.8245999813079834,0.8245999813079834
2025-12-02T13:04:19.477Z,0.6463000178337097,-0.25279998779296875,0.7789999842643738,0.7789999842643738
2025-12-02T13:04:19.485Z,0.47040000557899475,-0.2944999933242798,0.705299973487854,0.705299973487854
2025-12-02T13:04:19.498Z,0.2896000146865845,-0.29490000009536743,0.6055999994277954,0.6055999994277954
2025-12-02T13:04:19.510Z,0.11460000276565552,-0.25380000472068787,0.4814000129699707,0.4814000129699707
2025-12-02T13:04:19.522Z,-0.04690000042319298,-0.1770000010728836,0.33489999175071716,0.33489999175071716
2025-12-02T13:04:19.530Z,-0.1915999948978424,-0.07540000230073929,0.1688999980688095,0.1688999980688095
2025-12-02T13:04:19.542Z,-0.31850001215934753,0.03680000081658363,-0.012199999764561653,-0.012199999764561653
2025-12-02T13:04:19.556Z,-0.42910000681877136,0.14390000700950623,-0.20190000534057617,-0.20190000534057617
2025-12-02T13:04:19.563Z,-0.5252000093460083,0.23070000112056732,-0.39149999618530273,-0.39149999618530273
2025-12-02T13:04:19.575Z,-0.607699990272522,0.2851000130176544,-0.5698999762535095,-0.5698999762535095
2025-12-02T13:04:19.588Z,-0.6764000058174133,0.2994000017642975,-0.7254999876022339,-0.7254999876022339
2025-12-02T13:04:19.596Z,-0.7279999852180481,0.271699994802475,-0.8464000225067139,-0.8464000225067139
2025-12-02T13:04:19.608Z,-0.757099986076355,0.20569999516010284,-0.921999990940094,-0.921999990940094
2025-12-02T13:04:19.620Z,-0.7567999958992004,0.11079999804496765,-0.9445000290870667,-0.9445000290870667
2025-12-02T13:04:19.629Z,-0.7193999886512756,0.00039999998989515007,-0.9085000157356262,-0.9085000157356262
2025-12-02T13:04:19.641Z,-0.6384000182151794,-0.11010000109672546,-0.8129000067710876,-0.8129000067710876
2025-12-02T13:04:19.653Z,-0.510200023651123,-0.20509999990463257,-0.6607000231742859,-0.6607000231742859
2025-12-02T13:04:19.661Z,-0.3343999981880188,-0.27129998803138733,-0.4593999981880188,-0.4593999981880188
2025-12-02T13:04:19.674Z,-0.3359000086784363,-0.2994000017642975,-0.4408999979496002,-0.4408999979496002
2025-12-02T13:04:19.686Z,-0.36890000104904175,-0.28540000319480896,-0.44369998574256897,-0.44369998574256897
2025-12-02T13:04:19.700Z,-0.35659998655319214,-0.23119999468326569,-0.3935999870300293,-0.3935999870300293
2025-12-02T13:04:19.706Z,-0.3041999936103821,-0.1446000039577484,-0.3061000108718872,-0.3061000108718872
2025-12-02T13:04:19.719Z,-0.22179999947547913,-0.03759999945759773,-0.19949999451637268,-0.19949999451637268
2025-12-02T13:04:19.731Z,-0.12309999763965607,0.07460000365972519,-0.09179999679327011,-0.09179999679327011
2025-12-02T13:04:19.739Z,-0.022700000554323196,0.17640000581741333,0.0015999999595806003,0.0015999999595806003
2025-12-02T13:04:19.751Z,0.0649000033736229,0.2533999979496002,0.06960000097751617,0.06960000097751617
2025-12-02T13:04:19.764Z,0.1282999962568283,0.2946999967098236,0.1062999963760376,0.1062999963760376
2025-12-02T13:04:19.772Z,0.16030000150203705,0.2946000099182129,0.11180000007152557,0.11180000007152557
2025-12-02T13:04:19.784Z,0.15919999778270721,0.2531999945640564,0.09099999815225601,0.09099999815225601
2025-12-02T13:04:19.796Z,0.12800000607967377,0.1761000007390976,0.05270000174641609,0.05270000174641609
2025-12-02T13:04:19.805Z,0.07509999722242355,0.07429999858140945,0.007300000172108412,0.007300000172108412
2025-12-02T13:04:19.817Z,0.011699999682605267,-0.03799999877810478,-0.03440000116825104,-0.03440000116825104
2025-12-02T13:04:19.829Z,-0.049400001764297485,-0.14489999413490295,-0.0632999986410141,-0.0632999986410141
2025-12-02T13:04:19.838Z,-0.09589999914169312,-0.2313999980688095,-0.07329999655485153,-0.07329999655485153
2025-12-02T13:04:19.850Z,-0.11810000240802765,-0.2854999899864197,-0.0617000013589859,-0.0617000013589859
2025-12-02T13:04:19.862Z,-0.11029999703168869,-0.2994000017642975,-0.029500000178813934,-0.029500000178813934
2025-12-02T13:04:19.870Z,-0.07190000265836716,-0.2712000012397766,0.01850000023841858,0.01850000023841858
2025-12-02T13:04:19.883Z,-0.007499999832361937,-0.20489999651908875,0.07519999891519547,0.07519999891519547
2025-12-02T13:04:19.895Z,0.0737999975681305,-0.10980000346899033,0.13199999928474426,0.13199999928474426
2025-12-02T13:04:19.903Z,0.15940000116825104,0.0007999999797903001,0.18019999563694,0.18019999563694
2025-12-02T13:04:19.915Z,0.23520000278949738,0.1111999973654747,0.21240000426769257,0.21240000426769257
2025-12-02T13:04:19.928Z,0.28790000081062317,0.20600000023841858,0.22280000150203705,0.22280000150203705
2025-12-02T13:04:19.940Z,0.3066999912261963,0.2718000113964081,0.20890000462532043,0.20890000462532043
2025-12-02T13:04:19.949Z,0.2994999885559082,0.2994999885559082,0.18549999594688416,0.18549999594688416
2025-12-02T13:04:19.960Z,0.2849999964237213,0.2849999964237213,0.17440000176429749,0.17440000176429749
2025-12-02T13:04:19.972Z,0.2304999977350235,0.2304999977350235,0.14110000431537628,0.14110000431537628
2025-12-02T13:04:19.981Z,0.1436000019311905,0.1436000019311905,0.09229999780654907,0.09229999780654907
2025-12-02T13:04:19.993Z,0.0364999994635582,0.0364999994635582,0.03620000183582306,0.03620000183582306
2025-12-02T13:04:20.005Z,-0.07569999992847443,-0.07569999992847443,-0.019200000911951065,-0.019200000911951065
2025-12-02T13:04:20.014Z,-0.17730000615119934,-0.17730000615119934,-0.06639999896287918,-0.06639999896287918
2025-12-02T13:04:20.026Z,-0.2540000081062317,-0.2540000081062317,-0.10000000149011612,-0.10000000149011612
2025-12-02T13:04:20.039Z,-0.29490000009536743,-0.29490000009536743,-0.1168999969959259,-0.1168999969959259
2025-12-02T13:04:20.047Z,-0.29440000653266907,-0.29440000653266907,-0.11640000343322754,-0.11640000343322754
2025-12-02T13:04:20.059Z,-0.2524999976158142,-0.2524999976158142,-0.10029999911785126,-0.10029999911785126
2025-12-02T13:04:20.072Z,-0.17509999871253967,-0.17509999871253967,-0.07249999791383743,-0.07249999791383743
2025-12-02T13:04:20.083Z,-0.07320000231266022,-0.07320000231266022,-0.03790000081062317,-0.03790000081062317
2025-12-02T13:04:20.092Z,0.03909999877214432,0.03909999877214432,-0.0015999999595806003,-0.0015999999595806003
2025-12-02T13:04:20.104Z,0.14589999616146088,0.14589999616146088,0.031199999153614044,0.031199999153614044
2025-12-02T13:04:20.116Z,0.2321999967098236,0.2321999967098236,0.05660000070929527,0.05660000070929527
2025-12-02T13:04:20.124Z,0.2858000099658966,0.2858000099658966,0.07180000096559525,0.07180000096559525
2025-12-02T13:04:20.136Z,0.2992999851703644,0.2992999851703644,0.07590000331401825,0.07590000331401825
2025-12-02T13:04:20.149Z,0.27070000767707825,0.27070000767707825,0.06939999759197235,0.06939999759197235
2025-12-02T13:04:20.158Z,0.20399999618530273,0.20399999618530273,0.05429999902844429,0.05429999902844429
2025-12-02T13:04:20.169Z,0.10869999974966049,0.10869999974966049,0.03350000083446503,0.03350000083446503
2025-12-02T13:04:20.182Z,-0.0019000000320374966,-0.0019000000320374966,0.010300000198185444,0.010300000198185444
2025-12-02T13:04:20.190Z,-0.11219999939203262,-0.11219999939203262,-0.011900000274181366,-0.011900000274181366
2025-12-02T13:04:20.202Z,-0.20679999887943268,-0.20679999887943268,-0.030300000682473183,-0.030300000682473183
2025-12-02T13:04:20.215Z,-0.27230000495910645,-0.27230000495910645,-0.042899999767541885,-0.042899999767541885
2025-12-02T13:04:20.223Z,-0.2994999885559082,-0.2994999885559082,-0.04839999973773956,-0.04839999973773956
2025-12-02T13:04:20.235Z,-0.2847000062465668,-0.2847000062465668,-0.046799998730421066,-0.046799998730421066
2025-12-02T13:04:20.247Z,-0.2298000007867813,-0.2298000007867813,-0.03920000046491623,-0.03920000046491623
2025-12-02T13:04:20.255Z,-0.14259999990463257,-0.14259999990463257,-0.02710000053048134,-0.02710000053048134
2025-12-02T13:04:20.268Z,-0.03530000150203705,-0.03530000150203705,-0.012600000016391277,-0.012600000016391277
2025-12-02T13:04:20.280Z,0.07680000364780426,0.07680000364780426,0.002099999925121665,0.002099999925121665
2025-12-02T13:04:20.288Z,0.17820000648498535,0.17820000648498535,0.014999999664723873,0.014999999664723873
2025-12-02T13:04:20.300Z,0.25459998846054077,0.25459998846054077,0.024700000882148743,0.024700000882148743
2025-12-02T13:04:20.312Z,0.29510000348091125,0.29510000348091125,0.03009999915957451,0.03009999915957451
2025-12-02T13:04:20.326Z,0.29420000314712524,0.29420000314712524,0.030899999663233757,0.030899999663233757
2025-12-02T13:04:20.334Z,0.25189998745918274,0.25189998745918274,0.027499999850988388,0.027499999850988388
2025-12-02T13:04:20.345Z,0.17419999837875366,0.17419999837875366,0.02070000022649765,0.02070000022649765
2025-12-02T13:04:20.357Z,0.07199999690055847,0.07199999690055847,0.011900000274181366,0.011900000274181366
2025-12-02T13:04:20.366Z,-0.040300000458955765,-0.040300000458955765,0.002400000113993883,0.002400000113993883
2025-12-02T13:04:20.379Z,-0.1468999981880188,-0.1468999981880188,-0.006500000134110451,-0.006500000134110451
2025-12-02T13:04:20.391Z,-0.2328999936580658,-0.2328999936580658,-0.01360000018030405,-0.01360000018030405
2025-12-02T13:04:20.399Z,-0.28619998693466187,-0.28619998693466187,-0.018200000748038292,-0.018200000748038292
2025-12-02T13:04:20.411Z,-0.29919999837875366,-0.29919999837875366,-0.019899999722838402,-0.019899999722838402
2025-12-02T13:04:20.423Z,-0.2702000141143799,-0.2702000141143799,-0.018699999898672104,-0.018699999898672104
2025-12-02T13:04:20.433Z,-0.20319999754428864,-0.20319999754428864,-0.015200000256299973,-0.015200000256299973
2025-12-02T13:04:20.444Z,-0.10769999772310257,-0.10769999772310257,-0.009999999776482582,-0.009999999776482582
2025-12-02T13:04:20.456Z,0.003000000026077032,0.003000000026077032,-0.004000000189989805,-0.004000000189989805
2025-12-02T13:04:20.466Z,0.11330000311136246,0.11330000311136246,0.0020000000949949026,0.0020000000949949026
2025-12-02T13:04:20.476Z,0.20759999752044678,0.20759999752044678,0.007000000216066837,0.007000000216066837
2025-12-02T13:04:20.489Z,0.2727999985218048,0.2727999985218048,0.010700000450015068,0.010700000450015068
2025-12-02T13:04:20.497Z,0.2996000051498413,0.2996000051498413,0.012500000186264515,0.012500000186264515
2025-12-02T13:04:20.509Z,0.29019999504089355,0.2842999994754791,0.018400000408291817,0.018400000408291817
2025-12-02T13:04:20.521Z,0.25029999017715454,0.2290000021457672,0.03150000050663948,0.03150000050663948
2025-12-02T13:04:20.534Z,0.17820000648498535,0.14159999787807465,0.042100001126527786,0.042100001126527786
2025-12-02T13:04:20.544Z,0.0860000029206276,0.03420000150799751,0.050999999046325684,0.050999999046325684
2025-12-02T13:04:20.556Z,-0.01119999960064888,-0.07800000160932541,0.059300001710653305,0.059300001710653305
2025-12-02T13:04:20.566Z,-0.09769999980926514,-0.17919999361038208,0.06800000369548798,0.06800000369548798
2025-12-02T13:04:20.576Z,-0.15929999947547913,-0.25519999861717224,0.0778999999165535,0.0778999999165535
2025-12-02T13:04:20.588Z,-0.18539999425411224,-0.2953000068664551,0.08950000256299973,0.08950000256299973
2025-12-02T13:04:20.599Z,-0.1703999936580658,-0.2939999997615814,0.10289999842643738,0.10289999842643738
2025-12-02T13:04:20.608Z,-0.1145000010728836,-0.25130000710487366,0.11810000240802765,0.11810000240802765
2025-12-02T13:04:20.648Z,-0.023900000378489494,-0.17329999804496765,0.1348000019788742,0.1348000019788742
2025-12-02T13:04:20.648Z,0.09049999713897705,-0.07100000232458115,0.15230000019073486,0.15230000019073486
2025-12-02T13:04:20.648Z,0.2143000066280365,0.0414000004529953,0.16990000009536743,0.16990000009536743
2025-12-02T13:04:20.653Z,0.33169999718666077,0.14790000021457672,0.1868000030517578,0.1868000030517578
2025-12-02T13:04:20.665Z,0.42750000953674316,0.23360000550746918,0.2020999938249588,0.2020999938249588
2025-12-02T13:04:20.673Z,0.48980000615119934,0.2865000069141388,0.21529999375343323,0.21529999375343323
2025-12-02T13:04:20.685Z,0.5109999775886536,0.29910001158714294,0.22609999775886536,0.22609999775886536
2025-12-02T13:04:20.699Z,0.489300012588501,0.26969999074935913,0.2345000058412552,0.2345000058412552
2025-12-02T13:04:20.710Z,0.42890000343322754,0.20239999890327454,0.24079999327659607,0.24079999327659607
2025-12-02T13:04:20.718Z,0.3391999900341034,0.10660000145435333,0.24539999663829803,0.24539999663829803
2025-12-02T13:04:20.731Z,0.2337000072002411,-0.00419999985024333,0.24879999458789825,0.24879999458789825
2025-12-02T13:04:20.743Z,0.12780000269412994,-0.11429999768733978,0.25119999051094055,0.25119999051094055
2025-12-02T13:04:20.751Z,0.03709999844431877,-0.2084999978542328,0.2529999911785126,0.2529999911785126
2025-12-02T13:04:20.763Z,-0.025299999862909317,-0.2732999920845032,0.25429999828338623,0.25429999828338623
2025-12-02T13:04:20.775Z,-0.050200000405311584,-0.299699991941452,0.25519999861717224,0.25519999861717224
