Timestamp,Señal con ruido,S2,S3,Señal filtrada
2025-12-02T13:13:28.677Z,0.2994000017642975,0.2994000017642975,0,0
2025-12-02T13:13:28.689Z,0.2856000065803528,0.2856000065803528,0,0
2025-12-02T13:13:28.698Z,0.23160000145435333,0.23160000145435333,0,0
2025-12-02T13:13:28.710Z,0.1451999992132187,0.1451999992132187,0,0
2025-12-02T13:13:28.722Z,0.03840000182390213,0.03840000182390213,0,0
2025-12-02T13:13:28.730Z,-0.0738999992609024,-0.0738999992609024,0,0
2025-12-02T13:13:28.738Z,-0.17569999396800995,-0.17569999396800995,0,0
2025-12-02T13:13:28.754Z,-0.25290000438690186,-0.25290000438690186,0,0
2025-12-02T13:13:28.759Z,-0.2944999933242798,-0.2944999933242798,0,0
2025-12-02T13:13:28.770Z,-0.2948000133037567,-0.2948000133037567,0,0
2025-12-02T13:13:28.780Z,-0.25369998812675476,-0.25369998812675476,0,0
2025-12-02T13:13:28.788Z,-0.1770000010728836,-0.1770000010728836,0,0
2025-12-02T13:13:28.800Z,-0.07540000230073929,-0.07540000230073929,0,0
2025-12-02T13:13:28.808Z,0.03680000081658363,0.03680000081658363,0,0
2025-12-02T13:13:28.821Z,0.14380000531673431,0.14380000531673431,0,0
2025-12-02T13:13:28.828Z,0.23070000112056732,0.23070000112056732,0,0
2025-12-02T13:13:28.837Z,0.2851000130176544,0.2851000130176544,0,0
2025-12-02T13:13:28.849Z,0.2994999885559082,0.2994999885559082,0,0
2025-12-02T13:13:28.857Z,0.2718000113964081,0.2718000113964081,0,0
2025-12-02T13:13:28.870Z,0.20589999854564667,0.20589999854564667,0,0
2025-12-02T13:13:28.878Z,0.1111999973654747,0.1111999973654747,0,0
2025-12-02T13:13:28.890Z,0.0007999999797903001,0.0007999999797903001,0,0
2025-12-02T13:13:28.898Z,-0.10970000177621841,-0.10970000177621841,0,0
2025-12-02T13:13:28.910Z,-0.20479999482631683,-0.20479999482631683,0,0
2025-12-02T13:13:28.921Z,-0.2711000144481659,-0.2711000144481659,0,0
2025-12-02T13:13:28.931Z,-0.2994000017642975,-0.2994000017642975,0,0
2025-12-02T13:13:28.939Z,-0.2856000065803528,-0.2856000065803528,0,0
2025-12-02T13:13:28.948Z,-0.23170000314712524,-0.23170000314712524,0,0
2025-12-02T13:13:28.960Z,-0.1451999992132187,-0.1451999992132187,0,0
2025-12-02T13:13:28.969Z,-0.03840000182390213,-0.03840000182390213,0,0
2025-12-02T13:13:28.980Z,0.0737999975681305,0.0737999975681305,0,0
2025-12-02T13:13:28.988Z,0.17569999396800995,0.17569999396800995,0,0
2025-12-02T13:13:29.000Z,0.25290000438690186,0.25290000438690186,0,0
2025-12-02T13:13:29.009Z,0.2944999933242798,0.2944999933242798,0,0
2025-12-02T13:13:29.017Z,0.2948000133037567,0.2948000133037567,0,0
2025-12-02T13:13:29.029Z,0.265500009059906,0.25369998812675476,0.011800000444054604,0.011800000444054604
2025-12-02T13:13:29.037Z,0.20340000092983246,0.1770000010728836,0.025299999862909317,0.025299999862909317
2025-12-02T13:13:29.050Z,0.11630000174045563,0.07540000230073929,0.03759999945759773,0.03759999945759773
2025-12-02T13:13:29.058Z,0.01810000091791153,-0.03680000081658363,0.04910000041127205,0.04910000041127205
2025-12-02T13:13:29.071Z,-0.07540000230073929,-0.14380000531673431,0.05999999865889549,0.05999999865889549
2025-12-02T13:13:29.078Z,-0.149399995803833,-0.2305999994277954,0.07090000063180923,0.07090000063180923
2025-12-02T13:13:29.090Z,-0.19179999828338623,-0.2851000130176544,0.08179999887943268,0.08179999887943268
2025-12-02T13:13:29.099Z,-0.19509999454021454,-0.2994999885559082,0.09290000051259995,0.09290000051259995
2025-12-02T13:13:29.107Z,-0.15729999542236328,-0.2718000113964081,0.1039000004529953,0.1039000004529953
2025-12-02T13:13:29.120Z,-0.08250000327825546,-0.20600000023841858,0.11490000039339066,0.11490000039339066
2025-12-02T13:13:29.128Z,0.019999999552965164,-0.1111999973654747,0.12549999356269836,0.12549999356269836
2025-12-02T13:13:29.140Z,0.13689999282360077,-0.0007999999797903001,0.1356000006198883,0.1356000006198883
2025-12-02T13:13:29.148Z,0.2526000142097473,0.10970000177621841,0.14480000734329224,0.14480000734329224
2025-12-02T13:13:29.160Z,0.351500004529953,0.20479999482631683,0.1525000035762787,0.1525000035762787
2025-12-02T13:13:29.170Z,0.420199990272522,0.2711000144481659,0.15839999914169312,0.15839999914169312
2025-12-02T13:13:29.177Z,0.44929999113082886,0.2994000017642975,0.16200000047683716,0.16200000047683716
2025-12-02T13:13:29.189Z,0.4350000023841858,0.2856000065803528,0.16300000250339508,0.16300000250339508
2025-12-02T13:13:29.198Z,0.3790999948978424,0.23170000314712524,0.16140000522136688,0.16140000522136688
2025-12-02T13:13:29.209Z,0.2892000079154968,0.1453000009059906,0.15770000219345093,0.15770000219345093
2025-12-02T13:13:29.220Z,0.17759999632835388,0.03840000182390213,0.15219999849796295,0.15219999849796295
2025-12-02T13:13:29.230Z,0.05909999832510948,-0.0737999975681305,0.1453000009059906,0.1453000009059906
2025-12-02T13:13:29.238Z,-0.050200000405311584,-0.17560000717639923,0.13729999959468842,0.13729999959468842
2025-12-02T13:13:29.250Z,-0.13609999418258667,-0.25279998779296875,0.1282999962568283,0.1282999962568283
2025-12-02T13:13:29.259Z,-0.1876000016927719,-0.2944999933242798,0.11819999665021896,0.11819999665021896
2025-12-02T13:13:29.271Z,-0.1988999992609024,-0.2948000133037567,0.10719999670982361,0.10719999670982361
2025-12-02T13:13:29.279Z,-0.1695999950170517,-0.25380000472068787,0.09539999812841415,0.09539999812841415
2025-12-02T13:13:29.287Z,-0.1054999977350235,-0.1770000010728836,0.08299999684095383,0.08299999684095383
2025-12-02T13:13:29.300Z,-0.01730000041425228,-0.07540000230073929,0.07020000368356705,0.07020000368356705
2025-12-02T13:13:29.308Z,0.08100000023841858,0.03680000081658363,0.05689999833703041,0.05689999833703041
2025-12-02T13:13:29.321Z,0.1737000048160553,0.14380000531673431,0.04320000112056732,0.04320000112056732
2025-12-02T13:13:29.328Z,0.2459000051021576,0.2305999994277954,0.029100000858306885,0.029100000858306885
2025-12-02T13:13:29.340Z,0.2856000065803528,0.2849999964237213,0.014499999582767487,0.014499999582767487
2025-12-02T13:13:29.349Z,0.28519999980926514,0.2994999885559082,-0.0005000000237487257,-0.0005000000237487257
2025-12-02T13:13:29.357Z,0.24289999902248383,0.2718000113964081,-0.015799999237060547,-0.015799999237060547
2025-12-02T13:13:29.370Z,0.16269999742507935,0.20600000023841858,-0.031199999153614044,-0.031199999153614044
2025-12-02T13:13:29.377Z,0.05400000140070915,0.1111999973654747,-0.04659999907016754,-0.04659999907016754
2025-12-02T13:13:29.390Z,-0.06970000267028809,0.0008999999845400453,-0.0617000013589859,-0.0617000013589859
2025-12-02T13:13:29.398Z,-0.19290000200271606,-0.1096000000834465,-0.07639999687671661,-0.07639999687671661
2025-12-02T13:13:29.410Z,-0.29989999532699585,-0.20469999313354492,-0.09040000289678574,-0.09040000289678574
2025-12-02T13:13:29.418Z,-0.37720000743865967,-0.2711000144481659,-0.10339999943971634,-0.10339999943971634
2025-12-02T13:13:29.430Z,-0.4153999984264374,-0.2994000017642975,-0.11509999632835388,-0.11509999632835388
2025-12-02T13:13:29.439Z,-0.41040000319480896,-0.2856000065803528,-0.12530000507831573,-0.12530000507831573
2025-12-02T13:13:29.447Z,-0.36419999599456787,-0.23170000314712524,-0.1340000033378601,-0.1340000033378601
2025-12-02T13:13:29.460Z,-0.2840000092983246,-0.1453000009059906,-0.14110000431537628,-0.14110000431537628
2025-12-02T13:13:29.468Z,-0.18219999969005585,-0.03849999979138374,-0.1468999981880188,-0.1468999981880188
2025-12-02T13:13:29.480Z,-0.07349999994039536,0.0737999975681305,-0.15150000154972076,-0.15150000154972076
2025-12-02T13:13:29.488Z,0.02630000002682209,0.17560000717639923,-0.15489999949932098,-0.15489999949932098
2025-12-02T13:13:29.500Z,0.10279999673366547,0.25279998779296875,-0.15680000185966492,-0.15680000185966492
2025-12-02T13:13:29.509Z,0.1453000009059906,0.2944999933242798,-0.15719999372959137,-0.15719999372959137
2025-12-02T13:13:29.521Z,0.14790000021457672,0.29490000009536743,-0.1559000015258789,-0.1559000015258789
2025-12-02T13:13:29.529Z,0.11050000041723251,0.25380000472068787,-0.15299999713897705,-0.15299999713897705
2025-12-02T13:13:29.537Z,0.03889999911189079,0.17710000276565552,-0.148499995470047,-0.148499995470047
2025-12-02T13:13:29.550Z,-0.056299999356269836,0.0754999965429306,-0.1428000032901764,-0.1428000032901764
2025-12-02T13:13:29.558Z,-0.1607999950647354,-0.03669999912381172,-0.13590000569820404,-0.13590000569820404
2025-12-02T13:13:29.570Z,-0.258899986743927,-0.1437000036239624,-0.12800000607967377,-0.12800000607967377
2025-12-02T13:13:29.578Z,-0.33570000529289246,-0.2305999994277954,-0.11900000274181366,-0.11900000274181366
2025-12-02T13:13:29.591Z,-0.3790999948978424,-0.2849999964237213,-0.10869999974966049,-0.10869999974966049
2025-12-02T13:13:29.599Z,-0.3815000057220459,-0.2994999885559082,-0.09719999879598618,-0.09719999879598618
2025-12-02T13:13:29.611Z,-0.3411000072956085,-0.2718000113964081,-0.0843999981880188,-0.0843999981880188
2025-12-02T13:13:29.619Z,-0.26190000772476196,-0.20600000023841858,-0.07069999724626541,-0.07069999724626541
2025-12-02T13:13:29.628Z,-0.15320000052452087,-0.11129999905824661,-0.05609999969601631,-0.05609999969601631
2025-12-02T13:13:29.640Z,-0.0284000001847744,-0.0008999999845400453,-0.041099999099969864,-0.041099999099969864
2025-12-02T13:13:29.648Z,0.09679999947547913,0.1096000000834465,-0.025699999183416367,-0.025699999183416367
2025-12-02T13:13:29.660Z,0.20469999313354492,0.20469999313354492,-0.01209999993443489,-0.01209999993443489
2025-12-02T13:13:29.668Z,0.2711000144481659,0.2711000144481659,-0.011099999770522118,-0.011099999770522118
2025-12-02T13:13:29.681Z,0.2992999851703644,0.2992999851703644,-0.008700000122189522,-0.008700000122189522
2025-12-02T13:13:29.689Z,0.2856000065803528,0.2856000065803528,-0.0052999998442828655,-0.0052999998442828655
2025-12-02T13:13:29.697Z,0.23170000314712524,0.23170000314712524,-0.0015999999595806003,-0.0015999999595806003
2025-12-02T13:13:29.709Z,0.1453000009059906,0.1453000009059906,0.0020000000949949026,0.0020000000949949026
2025-12-02T13:13:29.718Z,0.03849999979138374,0.03849999979138374,0.004900000058114529,0.004900000058114529
2025-12-02T13:13:29.730Z,-0.07370000332593918,-0.07370000332593918,0.006899999920278788,0.006899999920278788
2025-12-02T13:13:29.738Z,-0.17560000717639923,-0.17560000717639923,0.007799999788403511,0.007799999788403511
2025-12-02T13:13:29.750Z,-0.25279998779296875,-0.25279998779296875,0.007600000128149986,0.007600000128149986
2025-12-02T13:13:29.759Z,-0.2944999933242798,-0.2944999933242798,0.006300000008195639,0.006300000008195639
2025-12-02T13:13:29.771Z,-0.29490000009536743,-0.29490000009536743,0.004399999976158142,0.004399999976158142
2025-12-02T13:13:29.779Z,-0.25380000472068787,-0.25380000472068787,0.0020000000949949026,0.0020000000949949026
2025-12-02T13:13:29.787Z,-0.17710000276565552,-0.17710000276565552,-0.0003000000142492354,-0.0003000000142492354
2025-12-02T13:13:29.799Z,-0.0754999965429306,-0.0754999965429306,-0.002400000113993883,-0.002400000113993883
2025-12-02T13:13:29.807Z,0.03669999912381172,0.03669999912381172,-0.004000000189989805,-0.004000000189989805
2025-12-02T13:13:29.820Z,0.1437000036239624,0.1437000036239624,-0.004900000058114529,-0.004900000058114529
2025-12-02T13:13:29.828Z,0.2305999994277954,0.2305999994277954,-0.004999999888241291,-0.004999999888241291
2025-12-02T13:13:29.840Z,0.2849999964237213,0.2849999964237213,-0.0044999998062849045,-0.0044999998062849045
2025-12-02T13:13:29.848Z,0.2994999885559082,0.2994999885559082,-0.0034000000450760126,-0.0034000000450760126
2025-12-02T13:13:29.861Z,0.2718000113964081,0.2718000113964081,-0.0020000000949949026,-0.0020000000949949026
2025-12-02T13:13:29.869Z,0.20600000023841858,0.20600000023841858,-0.00039999998989515007,-0.00039999998989515007
2025-12-02T13:13:29.877Z,0.11129999905824661,0.11129999905824661,0.0010999999940395355,0.0010999999940395355
2025-12-02T13:13:29.890Z,0.0008999999845400453,0.0008999999845400453,0.002199999988079071,0.002199999988079071
2025-12-02T13:13:29.898Z,-0.1096000000834465,-0.1096000000834465,0.003000000026077032,0.003000000026077032
2025-12-02T13:13:29.910Z,-0.20469999313354492,-0.20469999313354492,0.0032999999821186066,0.0032999999821186066
2025-12-02T13:13:29.919Z,-0.2874000072479248,-0.2709999978542328,-0.013299999758601189,-0.013299999758601189
2025-12-02T13:13:29.930Z,-0.3393000066280365,-0.2992999851703644,-0.03590000048279762,-0.03590000048279762
2025-12-02T13:13:29.939Z,-0.3467999994754791,-0.2856000065803528,-0.05469999834895134,-0.05469999834895134
2025-12-02T13:13:29.953Z,-0.31040000915527344,-0.23180000483989716,-0.0689999982714653,-0.0689999982714653
2025-12-02T13:13:29.959Z,-0.23669999837875366,-0.1454000025987625,-0.07900000363588333,-0.07900000363588333
2025-12-02T13:13:29.969Z,-0.1370999962091446,-0.03849999979138374,-0.08479999750852585,-0.08479999750852585
2025-12-02T13:13:29.980Z,-0.026000000536441803,0.07370000332593918,-0.08669999986886978,-0.08669999986886978
2025-12-02T13:13:29.988Z,0.08070000261068344,0.17560000717639923,-0.08479999750852585,-0.08479999750852585
2025-12-02T13:13:30.000Z,0.16850000619888306,0.25279998779296875,-0.0794999971985817,-0.0794999971985817
2025-12-02T13:13:30.009Z,0.22589999437332153,0.2944999933242798,-0.07079999893903732,-0.07079999893903732
2025-12-02T13:13:30.020Z,0.24609999358654022,0.29490000009536743,-0.05900000035762787,-0.05900000035762787
2025-12-02T13:13:30.029Z,0.22779999673366547,0.25380000472068787,-0.044199999421834946,-0.044199999421834946
2025-12-02T13:13:30.041Z,0.17550000548362732,0.17710000276565552,-0.02710000053048134,-0.02710000053048134
2025-12-02T13:13:30.050Z,0.09839999675750732,0.0754999965429306,-0.008200000040233135,-0.008200000040233135
2025-12-02T13:13:30.058Z,0.00930000003427267,-0.03660000115633011,0.011699999682605267,0.011699999682605267
2025-12-02T13:13:30.070Z,-0.07739999890327454,-0.1437000036239624,0.031700000166893005,0.031700000166893005
2025-12-02T13:13:30.078Z,-0.14800000190734863,-0.2304999977350235,0.05090000107884407,0.05090000107884407
